Cusip,date,ESGScore,EnvironmentPillarScore,GovernancePillarScore,SocialPillarScore
45868C10,2016-12-31,0.2083983417,0.0161290323,0.6417216666,0.1547049442
45868C10,2017-12-31,0.2709495559,0.0172413793,0.7224604885,0.2950558214
45868C10,2018-12-31,0.3617149709,0.1916197669,0.6777669709,0.36734304
45868C10,2019-12-31,0.557237039,0.5246227774,0.7110787598,0.4847044413
45868C10,2020-12-31,0.6241655249,0.6781704261,0.7495446165,0.4441746797
45868C10,2021-12-31,0.6508812457,0.6941921363,0.6479844151,0.5882018813
45868C10,2022-12-31,0.648713044,0.7236006683,0.5896289296,0.5830269609
45868C10,2023-12-31,0.6553581932,0.7085739712,0.6329964216,0.5931885564
45904410,2015-12-31,0.3582898716,0.182821119,0.6607230392,0.2428015675
45904410,2016-12-31,0.3930188621,0.2115270351,0.7421359499,0.2537296777
45904410,2017-12-31,0.3710738971,0.2209302326,0.702084049,0.2385557248
45904410,2018-12-31,0.4128181726,0,0.8036567745,0.2489954311
45904410,2019-12-31,0.4161906251,0,0.7693753983,0.2806763744
45904410,2020-12-31,0.4357039223,0,0.7981554279,0.2991289684
45904410,2021-12-31,0.4209456265,0,0.7323795761,0.3171148772
45904410,2022-12-31,0.3805009005,0,0.6470852018,0.297480298
45904410,2023-12-31,0.4305900598,0,0.7375810353,0.3327840466
45920010,2002-12-31,0.5472893221,0.412037037,0.7529453426,0.3555831266
45920010,2003-12-31,0.7654847156,0.4396825397,0.920934429,0.6984677419
45920010,2004-12-31,0.6319709566,0.4287878788,0.5311272682,0.8198661185
45920010,2005-12-31,0.691924381,0.7440545809,0.4351306143,0.9719750082
45920010,2006-12-31,0.6183199519,0.4861973775,0.3523880597,0.9731738849
45920010,2007-12-31,0.7669121165,0.9386858619,0.5873559644,0.9155851819
45920010,2008-12-31,0.7099575797,0.8872545063,0.4935552052,0.8994956015
45920010,2009-12-31,0.6946562113,0.8680726763,0.4001975995,0.9761920889
45920010,2010-12-31,0.772464889,0.8679141855,0.5930114794,0.9476090937
45920010,2011-12-31,0.7101232989,0.8513657765,0.4972736524,0.908096477
45920010,2012-12-31,0.7206948455,0.8142725175,0.5087060041,0.934274182
45920010,2013-12-31,0.7871185536,0.8167231788,0.6599600683,0.9244726026
45920010,2014-12-31,0.7290690171,0.8061288801,0.5096174225,0.9570693682
45920010,2015-12-31,0.8087597994,0.8115421456,0.6928532366,0.9423916356
45920010,2016-12-31,0.7602711407,0.8039961287,0.5721699936,0.963477961
45920010,2017-12-31,0.7704683266,0.77676015,0.5907599118,0.9769699794
45920010,2018-12-31,0.8481022912,0.7739328856,0.7597843674,0.9765047054
45920010,2019-12-31,0.737262465,0.7865285347,0.5257753989,0.9656966852
45920010,2020-12-31,0.7156949104,0.7836884687,0.4820648269,0.963319187
45920010,2021-12-31,0.7370326187,0.7847707934,0.5294893212,0.9614192775
45920010,2022-12-31,0.7348980771,0.7796959303,0.5342059943,0.9523528567
45920010,2023-12-31,0.76263276,0.7809589629,0.6009072888,0.944058372
45937810,2018-12-31,0.2839881885,0.180996233,0.1682142429,0.4229659923
45950610,2002-12-31,0.1132479635,0,0.2844495766,0.0862602028
45950610,2003-12-31,0.0730388334,0,0.1689995003,0.0639995053
45950610,2004-12-31,0.1567542702,0,0.4851831138,0.0664653753
45950610,2005-12-31,0.2196905122,0,0.6848530144,0.0903318982
45950610,2006-12-31,0.1584283801,0,0.3054228856,0.174215545
45950610,2007-12-31,0.2464690943,0,0.4553597651,0.2824837565
45950610,2008-12-31,0.32535917,0,0.6664739884,0.3350712225
45950610,2009-12-31,0.3208108538,0,0.7089822404,0.300391881
45950610,2010-12-31,0.5786886295,0.6147322279,0.8086977539,0.4226170061
45950610,2011-12-31,0.6557731629,0.6710002568,0.9193192039,0.4935440568
45950610,2012-12-31,0.7479566165,0.7698326069,0.8499551415,0.6749946211
45950610,2013-12-31,0.7368163712,0.7249017057,0.8215941381,0.6953343961
45950610,2014-12-31,0.7446601139,0.7609068434,0.8436328673,0.6770332713
45950610,2015-12-31,0.7705531573,0.7982387982,0.8997020103,0.6781783969
45950610,2016-12-31,0.7544589824,0.8379128673,0.8076457267,0.6705442456
45950610,2017-12-31,0.8110475476,0.9025491582,0.869255824,0.7191647102
45950610,2018-12-31,0.8066508791,0.8732452122,0.7804579511,0.7794130948
45950610,2019-12-31,0.863506517,0.9154361928,0.844836301,0.8412510929
45950610,2020-12-31,0.861057592,0.9072470219,0.8379997017,0.8449962194
45950610,2021-12-31,0.8034340083,0.8201135454,0.6649074085,0.8729910488
45950610,2022-12-31,0.7545983681,0.8223170372,0.4761132858,0.8726659512
45950610,2023-12-31,0.844471118,0.8184647813,0.7963068899,0.888904609
45953E10,2013-12-31,0.1799234302,0.0228312877,0.5849576391,0.0957977949
45953E10,2014-12-31,0.196745047,0.029049072,0.6846864881,0.0630720824
46005L10,2018-12-31,0.1562591327,0,0.1956985662,0.2109963183
46005L10,2019-12-31,0.165971782,0,0.210707457,0.2218849256
46005L10,2020-12-31,0.2082757689,0.0372828217,0.3320532204,0.205080856
46005L10,2021-12-31,0.1839481741,0.0322497025,0.2602986513,0.2073000068
46005L10,2022-12-31,0.142445423,0.031691722,0.1805960389,0.173262186
46005L10,2023-12-31,0.1357503033,0.0196566072,0.146095791,0.1912529898
46014610,2005-12-31,0.5484661954,0.7245059289,0.6308007687,0.3405737705
46014610,2006-12-31,0.5685708844,0.7259057971,0.6104726368,0.4014667817
46014610,2007-12-31,0.5324006375,0.6167048055,0.5901448274,0.4220337372
46014610,2008-12-31,0.4413557589,0.5330615942,0.7228166054,0.1922614544
46014610,2009-12-31,0.471608085,0.4662267081,0.8174814598,0.2723557984
46014610,2010-12-31,0.6086991608,0.8262372934,0.6640649855,0.3791700689
46014610,2011-12-31,0.6236696793,0.7085624123,0.6921661255,0.5064245821
46014610,2012-12-31,0.7058806793,0.712256234,0.8614270926,0.6083134416
46014610,2013-12-31,0.6468708392,0.6303496293,0.8270020335,0.5555142455
46014610,2014-12-31,0.6192066317,0.6581638495,0.4388565901,0.690389633
46014610,2015-12-31,0.6296433119,0.6151684875,0.7013908183,0.6003990509
46014610,2016-12-31,0.6656429599,0.603928024,0.7902871722,0.6479293997
46014610,2017-12-31,0.6872410011,0.7235939002,0.4443268419,0.7977037832
46014610,2018-12-31,0.7184908148,0.7886429934,0.4885401842,0.7907174123
46014610,2019-12-31,0.6830500283,0.7572345363,0.4660992548,0.7439556513
46014610,2020-12-31,0.7236908646,0.7694176141,0.6050564608,0.7523256508
46014610,2021-12-31,0.7296451579,0.8393915285,0.5734777605,0.7224980536
46014610,2022-12-31,0.6669796786,0.7194047931,0.5518442603,0.6874880185
46014610,2023-12-31,0.6543911016,0.7093196457,0.5621023753,0.6591507494
46016U10,2019-12-31,0.4591590846,0.3296034016,0.479642462,0.5542235469
46016U10,2020-12-31,0.4483366582,0.2944261638,0.5853644297,0.498079249
46016U10,2021-12-31,0.4966484512,0.3158745903,0.607607418,0.5831022994
46016U10,2022-12-31,0.4711797472,0.3795769462,0.5466357337,0.5042048621
46016U10,2023-12-31,0.4532559563,0.3640004623,0.5176459165,0.4905558242
46025410,2009-12-31,0.1902255762,0.1796554553,0.1397199454,0.2285224102
46025410,2010-12-31,0.2598555238,0.1885185185,0.2747424393,0.3027146092
46025410,2011-12-31,0.3439746973,0.4475620305,0.4144825269,0.2259064371
46025410,2012-12-31,0.3490089692,0.4274189815,0.2994217687,0.3220363545
46025410,2013-12-31,0.3223847491,0.4122803668,0.2495052883,0.3011754881
46033520,2008-12-31,0.1117712053,0,0.1107129094,0.179539459
46033520,2009-12-31,0.1160762037,0,0.143681694,0.1673182656
46033520,2010-12-31,0.1160484672,0.0861552453,0.0968760386,0.1467660194
46033520,2011-12-31,0.1341277055,0.0785330785,0.1283938172,0.1713070738
46033520,2012-12-31,0.127062523,0.0731564898,0.0808503401,0.1902142648
46033520,2013-12-31,0.1282892743,0.0715229449,0.0860116001,0.190534188
46033520,2014-12-31,0.1978138684,0.0689728466,0.3132378028,0.1981691919
46033520,2015-12-31,0.222454198,0.0757535754,0.378002451,0.2067757364
46033520,2016-12-31,0.2460988865,0.2069890403,0.4300483504,0.1469318182
46033520,2017-12-31,0.2419453029,0.1952443383,0.4075002863,0.1595958927
46033520,2018-12-31,0.2282060036,0.2063203116,0.3521507169,0.1587076099
46064A10,2021-12-31,0.0972205389,0,0.086743738,0.1635257027
46069010,2002-12-31,0.2569205388,0,0.2773672055,0.3064345992
46069010,2003-12-31,0.3407016703,0,0.4602918587,0.3361272665
46069010,2004-12-31,0.4076548056,0,0.6761185682,0.3069620253
46069010,2005-12-31,0.3004722689,0,0.4825610364,0.2382459313
46069010,2006-12-31,0.2690680507,0,0.3893034826,0.2458684951
46069010,2007-12-31,0.3211812771,0,0.4118942731,0.3335970464
46069010,2008-12-31,0.4150741014,0,0.4665510597,0.4810597283
46069010,2009-12-31,0.4207427035,0.2489878543,0.4643784153,0.4310838968
46069010,2010-12-31,0.5178031177,0.2579241071,0.6541375872,0.4800501055
46069010,2011-12-31,0.560988589,0.3381797235,0.7150201613,0.5004098924
46069010,2012-12-31,0.5691231556,0.3151450189,0.7279931973,0.512760627
46069010,2013-12-31,0.5370023998,0.3535216346,0.7613442511,0.4130670103
46069010,2014-12-31,0.5496772534,0.4168065268,0.5297105205,0.5984800193
46069010,2015-12-31,0.6174880619,0.4408732394,0.6617983037,0.6285473269
46069010,2016-12-31,0.5822911764,0.4067567568,0.6707922848,0.5595142382
46069010,2017-12-31,0.6028795385,0.4955128205,0.6826194478,0.5694990296
46069010,2018-12-31,0.6785426314,0.5835657226,0.7379548687,0.6574642002
46069010,2019-12-31,0.6094454794,0.6042269737,0.5583226689,0.6495940711
46069010,2020-12-31,0.6819980327,0.6137179487,0.6621706522,0.7143429
46069010,2021-12-31,0.6499450385,0.7744643135,0.3326145376,0.8594316784
46069010,2022-12-31,0.8137223548,0.7720292099,0.7627351095,0.8630020714
46069010,2023-12-31,0.7965597241,0.7581047505,0.7287306925,0.8578108806
46069S10,2004-12-31,0.1514968892,0,0.2668344519,0.1917748918
46069S10,2005-12-31,0.2298804832,0,0.5489287494,0.2037037037
46069S10,2006-12-31,0.3303423393,0,0.8243283582,0.2712058473
46069S10,2007-12-31,0.3512505122,0.1890153911,0.610866373,0.3118967452
46069S10,2008-12-31,0.5056188169,0.0441358025,0.7725626204,0.679458704
46069S10,2009-12-31,0.4705504231,0.0605345912,0.6941598361,0.6332228991
46069S10,2010-12-31,0.5545656672,0.2251851852,0.7575606514,0.6710878456
46069S10,2011-12-31,0.4758300524,0.2048301844,0.6077620968,0.5929620507
46069S10,2012-12-31,0.5005122797,0.1925347222,0.5147278912,0.7158804358
46069S10,2013-12-31,0.5744406528,0.17976836,0.7496758785,0.7552718805
46069S10,2014-12-31,0.5099830949,0.170937706,0.5865233709,0.7101735136
46069S10,2015-12-31,0.4479867522,0.1865489521,0.4703635621,0.6245616313
46071F10,2016-12-31,0.2896077554,0,0.5905716724,0.163673352
46071F10,2017-12-31,0.3399387261,0,0.7204511623,0.171426551
46071F10,2018-12-31,0.3198273709,0,0.6786595532,0.1606531361
46071F10,2019-12-31,0.2028322193,0,0.3823985553,0.1383426241
46071F10,2020-12-31,0.2592006436,0,0.4698417498,0.1910886391
46071F10,2021-12-31,0.2567016918,0,0.4677552987,0.1873906913
46071W20,2017-12-31,0.2883590545,0.0195121951,0.3594791667,0.5466798846
46071W20,2018-12-31,0.2752553899,0.025520111,0.349795501,0.5061855
46071W20,2019-12-31,0.3613778129,0.3822740708,0.2860849057,0.4156056777
46071W20,2020-12-31,0.4446851671,0.3642298286,0.590397001,0.3894632204
46071W20,2021-12-31,0.477851244,0.4312414943,0.6179414624,0.3865601678
46071W20,2022-12-31,0.3917482845,0.3406496033,0.5173265274,0.3214917123
46071W20,2023-12-31,0.3753498799,0.308534346,0.519992798,0.3043175537
46091910,2013-12-31,0.2446975946,0.2337657784,0.4126477541,0.1554718653
46091910,2014-12-31,0.2207501094,0.197664889,0.439476678,0.1125558093
46091910,2015-12-31,0.2028428122,0.1228915996,0.4940199336,0.1033498706
46091910,2016-12-31,0.2435324913,0.1148254599,0.6756900212,0.1049580168
46091910,2017-12-31,0.2467035817,0.151953584,0.5740625,0.1392491359
46091910,2018-12-31,0.3619398631,0.298226827,0.6850358289,0.2289153521
46091910,2019-12-31,0.4451636352,0.3635857725,0.7915440047,0.3145637126
46091910,2020-12-31,0.4831244318,0.4817411336,0.7962358653,0.2995891278
46091910,2021-12-31,0.5082809966,0.5257134514,0.8563928432,0.2870629969
46095110,2008-12-31,0.1773314204,0,0.7536585366,0.1019237772
46095110,2009-12-31,0.1880718954,0,0.7993055556,0.1155505171
46095110,2010-12-31,0.1727158949,0,0.7340425532,0.2068881228
46095110,2011-12-31,0.1917396746,0,0.814893617,0.1623165047
46095110,2012-12-31,0.1998366013,0.0217391304,0.8493055556,0.1875954352
46095110,2013-12-31,0.2487448133,0.0141204949,0.7229166667,0.1758161106
46095110,2014-12-31,0.2123715502,0.0125344353,0.5723404255,0.1748718643
46095110,2015-12-31,0.2317569992,0,0.6253623188,0.2016476231
46111Q10,2014-12-31,0.0646742468,0,0.0993174061,0.0469751543
46111Q10,2015-12-31,0.0966865929,0,0.1434108527,0.0761105235
46111Q10,2016-12-31,0.0670956277,0,0.1347133758,0.0119470421
46113M10,2015-12-31,0.1081699952,0,0.1387254902,0.1527016623
46113M10,2016-12-31,0.1166866099,0,0.1388367463,0.1719318182
46114710,2022-12-31,0.1785244669,0.0582918327,0.2642063875,0.2232172774
46114710,2023-12-31,0.1796918114,0.0489487788,0.2999264871,0.2076505124
46114810,2017-12-31,0.0706274241,0,0.2223863506,0.0152951699
46114810,2018-12-31,0.1650681333,0,0.5436367678,0.0137019231
46114810,2019-12-31,0.2911649441,0,0.7689292543,0.1995496675
46114810,2020-12-31,0.3331907139,0.0503181102,0.7903437154,0.2506504525
46114810,2021-12-31,0.3140560661,0.0321445863,0.7618111753,0.2390374332
46114810,2022-12-31,0.22821395,0.0404595405,0.4678157698,0.2323483308
46114810,2023-12-31,0.2379265599,0.0373121132,0.5306337687,0.2084726263
46116V10,2016-12-31,0.4635605972,0.1753569212,0.6457195677,0.4125320284
46116V10,2017-12-31,0.5073044951,0.1604068858,0.7367571281,0.4158108686
46116V10,2018-12-31,0.496755695,0,0.7515727465,0.3714776573
46116V10,2019-12-31,0.5186122324,0,0.7843530911,0.3881629296
46116X10,2016-12-31,0.2031912686,0,0.1001564278,0.4649548272
46116X10,2017-12-31,0.1594547057,0,0.1309859155,0.2567498855
46116X10,2018-12-31,0.1756593133,0,0.120784706,0.2985755165
46116X10,2019-12-31,0.1818012486,0,0.1359995751,0.3016602303
46116X10,2020-12-31,0.1684146796,0,0.1189900212,0.2841290894
46116X10,2021-12-31,0.1436674011,0,0.0848747592,0.253506704
46116X10,2022-12-31,0.2817551763,0.1360595926,0.1409226729,0.4474862828
46116X10,2023-12-31,0.268858266,0.1071754333,0.1575634536,0.422669419
46120210,2002-12-31,0.3946493631,0,0.4136258661,0.4197447714
46120210,2003-12-31,0.3175285185,0,0.3248079877,0.3653225806
46120210,2004-12-31,0.3968023726,0,0.4894295302,0.3808823529
46120210,2005-12-31,0.3880771233,0,0.4604384654,0.3943820225
46120210,2006-12-31,0.3752374858,0,0.4635323383,0.3593406593
46120210,2007-12-31,0.3859259786,0,0.4200195791,0.437635893
46120210,2008-12-31,0.3376063396,0.2892958031,0.2527938343,0.4509758748
46120210,2009-12-31,0.4632916905,0.607714492,0.2973994926,0.6277008556
46120210,2010-12-31,0.5109068091,0.6017529168,0.4182351496,0.6003097345
46120210,2011-12-31,0.7180483602,0.683564934,0.7983021704,0.6300198102
46120210,2012-12-31,0.6218391431,0.6251032328,0.7587459332,0.4567676136
46120210,2013-12-31,0.643123551,0.5939059415,0.7187319171,0.5642057378
46120210,2014-12-31,0.6993001754,0.5322895541,0.7932667688,0.6266228124
46120210,2015-12-31,0.7283564795,0.5331349206,0.7982638889,0.6913207624
46120210,2016-12-31,0.7774771577,0.5109231477,0.8114761092,0.8006513784
46120210,2017-12-31,0.7910202228,0.65,0.7426657506,0.8828904429
46120210,2018-12-31,0.8704006542,0.6904761905,0.8465070071,0.942254902
46120210,2019-12-31,0.7991625611,0.7532051282,0.697648012,0.9320098039
46120210,2020-12-31,0.778027977,0.7776057792,0.6718844015,0.9055015952
46120210,2021-12-31,0.7383981473,0.7857142857,0.5823024233,0.9143571429
46120210,2022-12-31,0.8259778302,0.8117559524,0.755917504,0.9134634723
46120210,2023-12-31,0.7961169473,0.7964254577,0.7227796854,0.884047619
46120310,2016-12-31,0.3093018011,0,0.3849971559,0.361437613
46120310,2017-12-31,0.3872473082,0.0139508929,0.5111989007,0.4254144484
46120310,2018-12-31,0.3964692415,0.0626899696,0.5446815605,0.4022044374
46120310,2019-12-31,0.4911222961,0.323830057,0.485245286,0.5548793
46120310,2020-12-31,0.61880941,0.5045251963,0.6885082365,0.6063793897
46120310,2021-12-31,0.5675864934,0.5179528719,0.5706888959,0.5828219017
46120310,2022-12-31,0.5499167174,0.5080669331,0.5730293033,0.5471956897
46120E60,2007-12-31,0.2173134716,0,0.1238864415,0.3652932059
46120E60,2008-12-31,0.2989285465,0,0.4872061657,0.2618822445
46120E60,2009-12-31,0.3061644966,0,0.4889002732,0.2758918297
46120E60,2010-12-31,0.3199921621,0,0.4993353274,0.2971971067
46120E60,2011-12-31,0.246290997,0,0.3119287634,0.2837325404
46120E60,2012-12-31,0.3348052795,0,0.5683333333,0.2761073629
46120E60,2013-12-31,0.2998979023,0,0.4757761856,0.2726123867
46120E60,2014-12-31,0.3629564618,0,0.6903787103,0.242924133
46120E60,2015-12-31,0.4341631193,0.0833333333,0.8250612745,0.2616231788
46120E60,2016-12-31,0.4361938961,0.0746268657,0.7840870307,0.3001216022
46120E60,2017-12-31,0.4256425618,0.0696428571,0.7136493759,0.3330803199
46120E60,2018-12-31,0.4951126145,0.0671428571,0.7803156608,0.4301881896
46120E60,2019-12-31,0.5140865968,0.2738541611,0.7678425721,0.4065062129
46120E60,2020-12-31,0.5916556289,0.4276794976,0.8659701859,0.4414335816
46120E60,2021-12-31,0.6048538802,0.5082474227,0.8515366802,0.4517401184
46120E60,2022-12-31,0.588270701,0.4234015984,0.8638997802,0.4373667785
46120E60,2023-12-31,0.5841866017,0.3972170686,0.8812579796,0.4248304529
46121H10,2017-12-31,0.2063715544,0,0.4408679721,0.1014173578
46121H10,2018-12-31,0.1812428633,0,0.3880849172,0.0883856093
46121H10,2019-12-31,0.2699910344,0,0.3631187593,0.2949541416
46121H10,2020-12-31,0.3720069584,0,0.4974397742,0.4085920961
46121H10,2021-12-31,0.4162410582,0,0.6312813102,0.4004478242
46121Y10,2009-12-31,0.2266522214,0.1779656402,0.399897541,0.175170829
46121Y10,2010-12-31,0.1784080169,0.202482108,0.0896311067,0.2057007476
46121Y10,2011-12-31,0.1288206081,0.0354933498,0.1556787634,0.2102750349
46121Y10,2012-12-31,0.130435103,0.0416728569,0.1799659864,0.1937493168
46121Y10,2013-12-31,0.1155741725,0.0397928784,0.1226543842,0.1904070033
46121Y10,2014-12-31,0.1225848242,0.0323148409,0.219686114,0.1593967014
46121Y10,2015-12-31,0.1123502853,0.0261840585,0.2453431373,0.123701586
46121Y10,2016-12-31,0.130937396,0.0258994492,0.2855091013,0.1492297243
46121Y10,2017-12-31,0.1749818296,0.0258078508,0.4488606435,0.1688806452
46121Y10,2018-12-31,0.1486746689,0.0292313412,0.354862732,0.151524265
46121Y10,2019-12-31,0.1243993398,0.0202156334,0.1959953261,0.1907702941
46121Y20,2020-12-31,0.131899112,0.0164927071,0.2349057555,0.1914336726
46121Y20,2021-12-31,0.1716404742,0.0160377358,0.4508188825,0.1691144327
46121Y20,2022-12-31,0.2617150323,0.1639083409,0.3240042006,0.326929713
46121Y20,2023-12-31,0.252524263,0.1372274969,0.3752808949,0.3002887807
46122T10,2015-12-31,0.0700288225,0,0.1165645425,0.0732532647
46122T10,2016-12-31,0.1067400571,0,0.2218003413,0.082126066
46122T10,2017-12-31,0.175300881,0,0.4020725982,0.1095789747
46122T10,2018-12-31,0.1605769471,0,0.3926531066,0.0840804723
46122T10,2019-12-31,0.230895007,0,0.5217017208,0.149604793
46126P10,2009-12-31,0.2691647257,0,0.4970286885,0.191503644
46126P10,2010-12-31,0.17987786,0,0.2783981389,0.1688065099
46127U10,2007-12-31,0.548057451,0.2758648175,0.5767676768,0.6885448916
46131B10,2015-12-31,0.2172692081,0,0.3661560458,0.3286710004
46131B10,2016-12-31,0.2050306594,0,0.3245307167,0.3325243171
46131B10,2017-12-31,0.2136335942,0,0.3671246994,0.3156138064
46131B10,2018-12-31,0.2099559909,0,0.3776036457,0.2922884183
46131B10,2019-12-31,0.181324649,0,0.3134586786,0.2659048322
46131B10,2020-12-31,0.189342402,0.0816916216,0.2660518093,0.2414073167
46131B10,2021-12-31,0.2124056994,0.0787584386,0.3553660886,0.2262107568
46131B70,2022-12-31,0.231083494,0.1396405233,0.3572963378,0.2102829731
46131B70,2023-12-31,0.2160687443,0.1346239871,0.3266860184,0.1994550739
46134L10,2017-12-31,0.3528380899,0.2209302326,0.576308256,0.2930788665
46134L10,2018-12-31,0.2818701597,0,0.4974880516,0.2072065748
46134L10,2019-12-31,0.3129355189,0,0.5427023582,0.2370215121
46134L10,2020-12-31,0.2915630824,0.0192194836,0.5419110977,0.1889263743
46134L10,2021-12-31,0.2852337291,0.0156177156,0.4902986513,0.2146719025
46134L10,2022-12-31,0.344165734,0.0140916464,0.7087163677,0.1754004931
46134L10,2023-12-31,0.3405727417,0.0124393204,0.7189840348,0.1611839255
46136U10,2020-12-31,0.1526210533,0,0.0799305556,0.3528248557
46136U10,2021-12-31,0.2005337764,0,0.2618758435,0.3209949129
46136U10,2022-12-31,0.2031421876,0,0.2964553511,0.2968309311
46136U10,2023-12-31,0.1556983036,0,0.1777074543,0.2725157668
46145F10,2016-12-31,0.2902012789,0.1753569212,0.2212599545,0.4749401437
46146L10,2015-12-31,0.2175828246,0.182821119,0.1889093137,0.301563451
46146L10,2016-12-31,0.3319435949,0.2115270351,0.3536547213,0.4125562404
46146L10,2017-12-31,0.4186100972,0.2209302326,0.5728730104,0.4281770432
46146L10,2018-12-31,0.2855746886,0,0.2705235078,0.3794077133
46146L10,2019-12-31,0.2518395006,0,0.2626407478,0.3171145794
46146L10,2020-12-31,0.247716101,0.0292004722,0.2185162786,0.3323495418
46146L10,2021-12-31,0.1923913317,0.0260982882,0.1693545279,0.257390218
46152H10,2004-12-31,0.1243126379,0.2647569444,0.1741573034,0.1094497608
46173010,2016-12-31,0.2976037769,0,0.3654294653,0.5951669084
46173010,2017-12-31,0.3078245553,0,0.3918584679,0.6008248649
46173050,2018-12-31,0.4391564254,0.0481651376,0.8264977215,0.512450728
46173050,2019-12-31,0.6968959343,0.5401230943,0.9055979522,0.6694162491
46173050,2020-12-31,0.6917190158,0.5237392842,0.8634905972,0.7174992465
46180410,2017-12-31,0.1295853893,0.1873239437,0.1369632429,0.1602859117
46180410,2018-12-31,0.2100805762,0,0.2014115816,0.2775341647
46180410,2019-12-31,0.1952870586,0,0.1427979605,0.2960740166
46180410,2020-12-31,0.1974215359,0,0.1703356516,0.2770441613
46180410,2021-12-31,0.1907648258,0.0152263374,0.1441136802,0.2809053758
46180410,2022-12-31,0.178197971,0.0127413127,0.1431894619,0.2554785955
46180410,2023-12-31,0.1766137767,0.012,0.1543589744,0.2427218291
46185L10,2016-12-31,0.2324099845,0,0.1740472127,0.4665227714
46185L10,2017-12-31,0.2391914096,0,0.1555593725,0.5060007743
46185L10,2018-12-31,0.2521877928,0,0.2308436145,0.4601419831
46185L10,2019-12-31,0.255433084,0,0.2610792437,0.4361383361
46185L10,2020-12-31,0.3433301208,0,0.448069751,0.4795891517
46185L10,2021-12-31,0.3943008255,0.0291666667,0.5685741811,0.470196527
46185L10,2022-12-31,0.4623938605,0.3155982906,0.5224380049,0.5039031435
46185R10,2004-12-31,0.1057842513,0,0.0949105145,0.1951219512
46185R10,2005-12-31,0.2552970392,0,0.106776283,0.6051103368
46185R10,2006-12-31,0.2789932726,0,0.2953731343,0.4651567944
46185R10,2007-12-31,0.3547096663,0.25,0.1605165414,0.6444652908
46187W10,2017-12-31,0.1697372631,0,0.120657277,0.4329279304
46187W10,2018-12-31,0.2778079446,0.1376146789,0.1691786151,0.5677124719
46187W10,2019-12-31,0.3239497465,0.3032064487,0.2024537922,0.4791294169
46187W10,2020-12-31,0.4396415411,0.2440888417,0.6016621525,0.5100696881
46187W10,2021-12-31,0.5000296791,0.216497412,0.7864692428,0.547264322
46187W10,2022-12-31,0.5146493619,0.2538067143,0.8093521733,0.5248887105
46187W10,2023-12-31,0.5268833957,0.2270783966,0.797537494,0.6111515147
46204420,2017-12-31,0.1040363934,0,0.2787243788,0.0884348751
46204420,2018-12-31,0.1044017497,0,0.281149272,0.0878630969
46204420,2019-12-31,0.1049429129,0.0276987157,0.1603887827,0.1386674767
46204420,2020-12-31,0.0987438358,0.0215265355,0.1889426469,0.1112396916
46204420,2021-12-31,0.0957053912,0.0259917921,0.1843737958,0.1025724954
46222210,2016-12-31,0.3582528603,0,0.4904010239,0.4753484321
46222210,2017-12-31,0.3774982082,0,0.4960151151,0.5236368773
46222210,2018-12-31,0.3823268366,0,0.4087473602,0.6330800447
46222210,2019-12-31,0.3397652278,0,0.3154132144,0.6151017507
46222210,2020-12-31,0.4381157019,0.2597222222,0.2313980446,0.7955327499
46222210,2021-12-31,0.5125325157,0.274034937,0.3830010347,0.8292116378
46222210,2022-12-31,0.5616161278,0.2400793651,0.5575210821,0.8013814922
46222210,2023-12-31,0.5446476274,0.2393129771,0.5268456701,0.7876019589
46222L10,2022-12-31,0.2091499171,0,0.2742059043,0.2064661611
46222L10,2023-12-31,0.1864534711,0,0.24095791,0.1881159772
46226010,2018-12-31,0.2257173228,0,0.3600866956,0.2433977597
46226010,2019-12-31,0.1788416355,0,0.2591990652,0.2215041897
46226010,2020-12-31,0.1422631517,0,0.1301985687,0.2595997562
46226010,2021-12-31,0.1449662259,0,0.1838824663,0.2083261272
46226010,2022-12-31,0.2093300535,0,0.3589872945,0.1982404378
46226010,2023-12-31,0.2070752651,0,0.3639574262,0.1864060141
46266A10,2017-12-31,0.1533983386,0,0.1970571396,0.174608787
46266A10,2018-12-31,0.1496204164,0,0.1928976325,0.1697816658
46266A10,2019-12-31,0.1792785682,0,0.2938283408,0.1558205119
46266A10,2020-12-31,0.2051708004,0,0.2521016027,0.2422459178
46266A10,2021-12-31,0.2080419556,0,0.2787090559,0.2281071295
46266A10,2022-12-31,0.1668220896,0,0.1730474589,0.2212207776
46266A10,2023-12-31,0.170684227,0,0.1819448476,0.2226275323
46266C10,2018-12-31,0.4876582273,0.5649621212,0.2395430437,0.7034159454
46266C10,2019-12-31,0.612016591,0.5695869565,0.4128212367,0.8616917124
46266C10,2020-12-31,0.6336062552,0.5858585859,0.4573252961,0.8620226757
46266C10,2021-12-31,0.6042942555,0.5579238259,0.4174314933,0.8433171136
46266C10,2022-12-31,0.6550284991,0.5646520147,0.5668838234,0.8179017903
46266C10,2023-12-31,0.6350087632,0.5618336383,0.5298864857,0.8039296471
46267X10,2018-12-31,0.0715400991,0,0.0397849462,0.1333406982
46267X10,2019-12-31,0.1074714946,0,0.0432918396,0.2194443889
46267X10,2020-12-31,0.10895031,0,0.0488095238,0.2167481052
46267X10,2021-12-31,0.1318229275,0,0.0402163225,0.2841301982
46267X10,2022-12-31,0.1143311303,0,0.020251938,0.2634158764
46267X10,2023-12-31,0.1050862281,0,0.0181008902,0.242712145
